NumeroIdentificacion,NombrePrestador,NaturalezaJuridica,ESE,DepartamentoPrestador,MunicipioCode,MunicipioPrestador,CantMunicipios,CantSedes,ACTIVOS,RankActivos,PASIVOS,PATRIMONIO,INGRESOS,RankIngresos,GASTOS,COSTOS,UTILIDADES,PERIODO,MargenNeto%
900428930,CLINICAONCOSALUD I.P.S.S.A.S,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,4508206031,1899,2600165924,1908040107,3608163000,2280,1796124241,1395707000,416331759,2023,"11,54"
820003431,ESE CENTRO DE SALUD SAN VICENTE FERRER,Pública,SI,BOYACÁ,15632,SABOYÁ,1,1,6421726480,1563,186914331,6234812149,3603476578,2281,1051774678,1892171642,659530258,2023,"18,3"
900510482,SATORI MEDICAL S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,7386280401,1420,2488367978,4897912423,3603286075,2282,816867366,2267481439,518937270,2023,"14,4"
806006914,ESE HOSPITAL LOCAL SAN SEBASTIAN,Pública,SI,BOLÍVAR,13894,ZAMBRANO,1,2,6840114399,1498,1084613350,5755501049,3594502052,2283,1874248482,1331346146,388907424,2023,"10,82"
900661131,ALS AMBULANCIAS PRIMERO TU SALUD SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,1605684966,2970,1093381735,512303231,3592005448,2284,1422389938,2054160600,115454910,2023,"3,21"
900864466,UNIDAD DE MEDICINA Y CIRUGIA UNIMEC SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,3349144473,2203,1072228711,2276915762,3590915083,2285,978292288,2185967701,426655094,2023,"11,88"
900765973,IPS ALIVIO INTEGRAL DEL DOLOR S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,1521589742,3032,261218924,1260370818,3588086796,2286,306143405,2900060801,381882590,2023,"10,64"
901073066,CENTRO AVANZADO DE ATENCIÓN EN TRATAMIENTO DE HERIDAS,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,1,1897229578,2810,352851002,1544378576,3587700009,2287,2047672957,1198789030,341238022,2023,"9,51"
900175569,CARIBBEAN ORTHODONTICS AND DENTAL SPECIALITIES LTDA. CODES CARIBBEAN,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,1495726219,3050,262807518,1232918701,3577396786,2288,1577757069,1384375175,615264542,2023,"17,2"
890480110,CAJA DE COMPENSACION FAMILIAR,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,79922211057,280,188858000000,-108935000000,3576645475,2289,6755058006,1646285513,-4824698044,2023,"-134,894500383771"
890701922,HOSPITAL LA MISERICORDIA E.S.E,Pública,SI,TOLIMA,73675,SAN ANTONIO,1,2,6348172307,1577,1153004196,5195168111,3572496910,2290,1620206300,1793808015,158482594,2023,"4,44"
892099332,LIGA CONTRA EL CANCER SECCIONAL META,Privada,NO,META,50001,VILLAVICENCIO,1,1,3758786877,2097,195489838,3563297039,3570198823,2291,1762437605,1403612201,404149017,2023,"11,32"
900142446,E.S.E CENTRO DE SALUD DE LOS ANDES,Pública,SI,NARIÑO,52418,LOS ANDES,1,1,3533529520,2149,32932551,3500596969,3567424095,2292,1518310024,1608729374,440384697,2023,"12,34"
900382507,EUREKA CLUB DE APRENDIZAJE S.A.S,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,2902968719,2356,776882918,2126085801,3564396727,2293,478539019,2643264503,442593205,2023,"12,42"
901457751,AMBUSURE IPS S.A.S.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,1951051801,2785,1254148862,696902939,3563431112,2294,3441306921,0,122124191,2023,"3,43"
800179073,LABORATORIO DIAGNOSTICAMOS SAS,Privada,NO,HUILA,41001,NEIVA,1,1,3778706452,2088,161753616,3616952836,3562330893,2295,1893294228,937650506,731386159,2023,"20,53"
900008882,CENTRO DE MOVIMIENTO EJERCICIO Y REHABILITACIÓN S.A.S.- C MOVER S.A.S.,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,2,4359855625,1935,1471123874,2888731751,3561037032,2296,1287856402,1668711554,604469076,2023,"16,97"
815000353,SALUDCOM SAS,Privada,NO,VALLE DEL CAUCA,76520,PALMIRA,1,1,12756366911,1024,384178131,12372188780,3560995598,2297,1072267168,2355090877,133637553,2023,"3,75"
816002834,CLINICA VER BIEN S.A,Privada,NO,RISARALDA,66001,PEREIRA,1,1,2214792845,2644,946837543,1267955302,3560512960,2298,676599577,2610093542,273819841,2023,"7,69"
900764765,PATOLOGOS ASOCIADOS TOLIMA SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,2,2802991921,2396,131269806,2671722115,3556210055,2299,2130452777,0,1425757278,2023,"40,09"
814002021,CENTRO HOSPITAL GUAITARILLA E.S.E.,Pública,SI,NARIÑO,52320,GUAITARILLA,1,1,4019472166,2022,163920635,3855551531,3548568762,2300,1313321337,2107085108,128162317,2023,"3,61"
804000147,CENTRO ESPECIALIZADO EN RADIOLOGIA ORAL Y CRANEAL CEROC SAS,Privada,NO,SANTANDER,68001,BUCARAMANGA,4,6,1768617337,2887,540398702,1228218635,3541655106,2301,1895265780,1072602649,573786677,2023,"16,2"
901179268,NEUROFAMILIA IPS SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,1746538079,2896,641136467,1105401612,3526841629,2302,1371143654,1748211487,407486488,2023,"11,55"
900347752,RENE RODRIGUEZ MEDICAL SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,2004820721,2753,763682517,1241138204,3520974023,2303,1666325718,1798159499,56488806,2023,"1,6"
900673428,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CERTIPRUEBA S.A.S.,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,637911472,3906,109041246,528870226,3517136821,2304,2255554056,1220955658,40627107,2023,"1,16"
900680974,NEUMOVIDA S.A.S.,Privada,NO,QUINDÍO,63001,ARMENIA,1,1,2882060023,2365,186716992,2695343031,3513491820,2305,859412676,1851296743,802782401,2023,"22,85"
830033882,DERMOESCULTURA S.A.S SIGLA HARKER Y LLOREDA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,843311349,3604,530399262,312912087,3511395809,2306,1446374792,2052108930,12912087,2023,"0,37"
900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,Pública,SI,SUCRE,70523,PALMITO,1,1,2407337266,2558,1207601730,1199735536,3510227996,2307,966052116,1891162421,653013459,2023,"18,6"
805016406,ZENSA MÉDICA SAS,Privada,NO,CALDAS,17001,MANIZALES,1,1,4920689851,1815,5433292043,-512602192,3509172632,2308,3820931460,2379785625,-2691544453,2023,"-76,7"
900501215,AVANZA SALUD S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,1548472194,3015,232494928,1315977266,3507528971,2309,2964427705,0,543101266,2023,"15,48"
813010024,ESE NUESTRA SEÑORA DEL CARMEN,Pública,SI,HUILA,41676,SANTA MARÍA,1,1,2973783162,2331,271576700,2702206462,3496325931,2310,1306456448,2168484427,21385056,2023,"0,61"
800160400,HOSPITAL SANTA MARGARITA ESE,Pública,SI,VALLE DEL CAUCA,76377,LA CUMBRE,1,1,2491144538,2514,451070241,2040074297,3494204340,2311,679357888,2189171757,625674695,2023,"17,91"
901163623,HERO INSTITUTE MEDELLIN SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,2249847454,2630,1794197265,455650189,3493941935,2312,2298604984,1034831255,160505696,2023,"4,59"
802019855,YEPES PORTO OFTALMOLOGIA LTDA,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,3,5543810924,1693,2581909254,2961901670,3493445499,2313,2935317157,483115956,75012386,2023,"2,15"
900306426,SERVICIOS EN SALUD ANDINA LTDA,Privada,NO,BOYACÁ,15176,CHIQUINQUIRÁ,2,2,3671461724,2123,492729696,3178732028,3492360300,2314,1542007629,1753877220,196475451,2023,"5,63"
901600326,CARE ME 360 INSTITUTE S.A.S.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,9219013492,1241,8262140000,956873492,3490232468,2315,1383677657,1346471553,760083258,2023,"21,78"
901182562,GODENTIST SAS,Privada,NO,SANTANDER,68001,BUCARAMANGA,2,2,1415938172,3106,898410733,517527439,3486653733,2316,1347965345,2100495404,38192984,2023,"1,1"
900927441,MEDICINA AMBULATORIA DOMICILIARIA SU SALUD S.A.S SIGLA MADSS,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,2,2,3852218987,2061,1286948427,2565270560,3484504314,2317,2295098457,907334760,282071097,2023,"8,1"
900116413,IPS UNIONSALUD SAS,Privada,NO,NARIÑO,52399,LA UNIÓN,3,3,4385711980,1930,2280719502,2104992478,3481342023,2318,983319491,2285947663,212074869,2023,"6,09"
900543896,SAN@ CENTROS DE TERAPIA S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,843964552,3603,317391319,526573233,3478621241,2319,3357669906,0,120951335,2023,"3,48"
812002613,I.P.S. SU SALUD INTEGRAL S.A.S.,Privada,NO,ANTIOQUIA,05154,CAUCASIA,2,2,2075737107,2707,396194286,1679542821,3477588558,2320,1513180588,1714919811,249488159,2023,"7,17"
800100542,CRUZ ROJA COLOMBIANA SECCIONAL CASANARE,Privada,NO,CASANARE,85001,YOPAL,1,1,4892027557,1824,1514614381,3377413176,3471853034,2321,592663522,2858244953,20944559,2023,"0,6"
805019877,ENDOCIRUJANOS SAS,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,2426932907,2544,922871098,1504061809,3468847784,2322,1362652844,2015623764,90571176,2023,"2,61"
900036553,E.S.E. HOSPITAL SAN ANTONIO DEL TEQUENDAMA,Pública,SI,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,1,2,7952272397,1354,4657753059,3294519338,3467671836,2323,1304543345,1977993828,185134663,2023,"5,34"
900340741,DIAGNOSTICO ESPECIALIZADO POR CITOMETRIA DE FLUJO S.A.S.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,1600210543,2979,999090678,601119865,3467450543,2324,1867147852,1030083140,570219551,2023,"16,44"
900440926,COLCUIDAR SOCIEDAD POR ACCIONES SIMPLIFICADA ES DECIR COLCUIDAR SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,1513282710,3037,458888634,1054394076,3466033840,2325,534034002,2899213241,32786597,2023,"0,95"
805019703,CENTRO MEDICO IP SALUD SAS,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,2,4890154153,1825,1884628370,3005525783,3464603139,2326,1906999591,1790641550,-233038002,2023,"-6,73"
901547282,CLINICA INTEGRAL DEL SUR S.A.S. ZOMAC,Privada,NO,CESAR,20011,AGUACHICA,1,1,3747928940,2103,2248453451,1499475489,3464553551,2327,2163283604,1099294458,201975489,2023,"5,83"
900283194,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN FRANCISCO DE SALES,Pública,SI,CUNDINAMARCA,25658,SAN FRANCISCO,1,1,3990284650,2028,259894195,3730390455,3460758121,2328,1019836702,1540995234,899926185,2023,26
891103968,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,Pública,SI,HUILA,41357,IQUIRA,1,1,5316130371,1727,1531046537,3785083834,3449580478,2329,1706265441,1373758793,369556244,2023,"10,71"
900728526,CARDIOESTUDIO ZONA FRANCA S.A.S,Privada,NO,ANTIOQUIA,05045,APARTADÓ,1,1,2147280410,2674,415231958,1732048452,3447319634,2330,629477577,1354701721,1463140336,2023,"42,44"
823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,Pública,SI,SUCRE,70124,CAIMITO,1,1,10106159709,1181,3286948686,6819211023,3445448162,2331,2634386875,548614916,262446371,2023,"7,62"
900798865,911 ASISTENCIA MEDICA DOMICILIARIA IPS SAS,Privada,NO,CESAR,20001,VALLEDUPAR,2,3,1568449852,2995,138654321,1429795531,3445234512,2332,1335725282,2008081230,101428000,2023,"2,94"
900464696,INVERSIONES JESUS MARIA S-A-S,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,7355047052,1424,2192516498,5162530554,3444741477,2333,1752801806,603747030,1088192641,2023,"31,59"
900536124,IPS SALUD INTEGRAL SABANA SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,2,2413694191,2555,1329835900,1083858291,3444351946,2334,2641015064,640792212,162544670,2023,"4,72"
900398368,NATURAL IMAGEN CENTRO DE MEDICINA ESTÉTICA SAS,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,2894200311,2360,2047491673,846708638,3444265754,2335,922903164,2406332859,115029731,2023,"3,34"
900459701,SERVICIOS MEDICOS INTEGRADOS MEDICA IPS SAS,Privada,NO,CESAR,20011,AGUACHICA,3,3,2467286890,2529,111132307,2356154583,3437751031,2336,1431843494,1737932052,267975485,2023,"7,8"
899999150,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,Pública,SI,CUNDINAMARCA,25862,VERGARA,1,1,5006282084,1797,266595546,4739686538,3436984512,2337,1586726768,1483560336,366697408,2023,"10,67"
890001098,ESE HOSPITAL SAN VICENTE DE PAUL,Pública,SI,QUINDÍO,63272,FILANDIA,1,1,5536107911,1696,810603622,4725504288,3432794769,2338,1862094851,1845438333,-274738416,2023,-8
901312900,CARTAGENA PLASTIC & RECONSTRUCTIVE SURGERY INSTITUTE SAS,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,2119837296,2686,1263236070,856601226,3425400622,2339,2024262354,1055326841,345811427,2023,"10,1"
892300209,ESE HOSPITAL TAMALAMEQUE,Pública,SI,CESAR,20787,TAMALAMEQUE,1,7,6317927519,1585,5946292784,371634735,3424791385,2340,1947809390,1373120594,103861401,2023,"3,03"
900559314,OPENING LIFE S.A.S.,Privada,NO,BOYACÁ,15001,TUNJA,5,7,842413218,3606,108334696,734078522,3418976337,2341,2424644409,871300516,123031412,2023,"3,6"
800017218,ASSO LTDA ASESORIAS Y SERVICIOS EN SALUD OCUPACIONAL,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,1646972000,2950,1314078071,332893929,3418426546,2342,1209952820,2006940184,201533542,2023,"5,9"
892300387,ESE HOSPITAL OLAYA HERRERA,Pública,SI,CESAR,20295,GAMARRA,1,4,6382154133,1570,2976401221,3405752911,3412943590,2343,1645755038,1630037490,137151061,2023,"4,02"
900385003,SMADIA MEDICAL GROUP S.A.S.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,2,2,1533568326,3029,1003617230,529951096,3409703761,2344,1813698574,1388548434,207456753,2023,"6,08"
900882304,ESPECIALISTAS ASESORES PROFESIONALES EAP IPS S.A.S,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,3470165676,2166,1348000495,2122165181,3408927213,2345,1163317680,2090168374,155441159,2023,"4,56"
806007809,ESE HOSPITAL LOCAL MANUELA PABUENA LOBO,Pública,SI,BOLÍVAR,13042,ARENAL,1,4,2480870660,2518,700240705,1780629955,3407830988,2346,2436009605,1035151346,-63329963,2023,"-1,86"
806007923,ESE HOSPITAL LOCAL ARJONA,Pública,SI,BOLÍVAR,13052,ARJONA,4,14,2480870660,2519,700240705,1780629955,3407830988,2347,2436009605,1035151346,-63329963,2023,"-1,86"
807006999,NORTE SALUD S.A.,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,5696851527,1671,902327188,4794524339,3403401878,2348,1079986965,2327703082,-4288169,2023,"-0,13"
802009463,ESE CENTRO DE SALUD DE TUBARÁ,Pública,SI,ATLÁNTICO,08832,TUBARÁ,1,5,10351857737,1154,1171645413,9180212323,3399958711,2349,1921239832,1418594134,60124745,2023,"1,77"
811044122,SODIME S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,1714320881,2914,1120503982,593816899,3399662115,2350,1287116644,1895433595,217111876,2023,"6,39"
900758241,MEGA OPTICAS SOL Y GAFAS S.A.S,Privada,NO,META,50001,VILLAVICENCIO,1,1,3055702997,2301,1825802602,1229900395,3398335671,2351,1233999692,2005018046,159317933,2023,"4,69"
900636234,TECNOESTÉTICA INTEGRAL SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,2,2,2134883171,2682,1836944458,297938713,3397212665,2352,2618159898,801955451,-22902684,2023,"-0,67"
900246954,CLINICA DE SALUD MENTAL Y REHABILITACION INTEGRAL MANANTIALES LTDA.,Privada,NO,SUCRE,70001,SINCELEJO,1,1,2292447092,2606,643660643,1648786449,3397071005,2353,1315630201,1883527309,197913495,2023,"5,83"
901051551,EJE PALIATIVOS SAS,Privada,NO,QUINDÍO,63001,ARMENIA,2,2,1237508817,3250,404975134,832533683,3396482881,2354,1802087964,1490821380,103573537,2023,"3,05"
901052134,CENTRO INTEGRAL PARA EL MANEJO DEL DOLOR CIMDOL SAS,Privada,NO,CAUCA,19001,POPAYÁN,1,1,2324169683,2590,510702829,1813466854,3393675038,2355,379084999,2346461240,668128799,2023,"19,69"
890982182,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PABLO,Pública,SI,ANTIOQUIA,05792,TARSO,1,1,9352976779,1226,1311662953,8041313825,3392562768,2356,1811985353,1716003087,-135425672,2023,"-3,99"
800152349,MEDICINA 2000 S.A.S.,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,2,3,1917345992,2801,672436558,1244909434,3389107190,2357,321290361,2856862584,210954245,2023,"6,22"
890700568,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,Pública,SI,TOLIMA,73236,DOLORES,1,1,3644990740,2129,92073584,3552917156,3388936215,2358,1110033770,2235813213,43089231,2023,"1,27"
900573445,MEDYREH INTEGRAL SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,2803252000,2394,1013420000,1789832000,3388333000,2359,1035299000,1977367000,375667000,2023,"11,09"
901160407,CLINICOS FLORENCIA ZOMAC S.A.S,Privada,NO,CAQUETÁ,18001,FLORENCIA,2,3,4117367455,1995,423153907,3694213548,3387456540,2360,1416797777,1213555052,757103711,2023,"22,35"
830027578,TORRES Y JARAMILLO S.A.S,Privada,NO,TOLIMA,73449,MELGAR,1,1,1300706429,3202,408880207,891826222,3381462339,2361,1171354587,2014802085,195305667,2023,"5,78"
901087458,ANALICEMOS LABORATORIO CLINICO ESPECIALIZADO SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,2,9299424266,1234,7934278442,1365145824,3381408795,2362,3785640564,1795337269,-2199569038,2023,"-65,05"
800130480,CENTRO DE MEDICINA NUCLEAR DEL TOLIMA LTDA,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,2324703073,2589,943641524,1381061549,3375877773,2363,949769105,1939849155,486259513,2023,"14,4"
900910289,ALMAVID SALUD S.A.S,Privada,NO,ANTIOQUIA,05266,ENVIGADO,2,2,959622304,3494,936036908,23585396,3375425062,2364,1357049345,2104180616,-85804899,2023,"-2,54"
890204659,ESE HOSPITAL SAN PEDRO CLAVER DE MOGOTES SANTANDER.,Pública,SI,SANTANDER,68464,MOGOTES,1,1,3936669959,2040,66640875,3870029084,3373501069,2365,888866972,1816755680,667878417,2023,"19,8"
900361839,"FUNDACION INSTITUTO LATINOAMERICANO PARA EL DESARROLLO DE LA TECNOLOGIA EN LA SALUD "" ILDETECSA""",Privada,NO,SANTANDER,68001,BUCARAMANGA,2,3,1671623169,2931,969411308,702211861,3373124971,2366,989205739,2223178991,160740241,2023,"4,77"
900010207,THERAPY EXPRESS LTDA,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,1187715000,3293,232832000,954883000,3369308000,2367,1189711000,1920033000,259564000,2023,"7,7"
900126941,GRUPO MEDICO EXCELLENCE S.A,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,1427234062,3099,558373043,868861019,3369087662,2368,1903817410,1387997348,77272904,2023,"2,29"
900900178,RED INTEGRADA SALUD COLOMBIA IPS S.A.S (REDINSALUD IPS S.A.S),Privada,NO,CESAR,20710,SAN ALBERTO,5,6,6439539849,1558,6066300121,373239728,3367657078,2369,2113396460,1975002280,-720741662,2023,"-21,4"
900410443,IPS INDIGENA MATAVEN SALUD SAS,Privada,NO,VICHADA,99773,CUMARIBO,1,1,4165553679,1982,1481606182,2683947497,3362694134,2370,1939112853,1383843168,39738113,2023,"1,18"
819004347,EMRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SANTA BÁRBARA DE PINTO,Pública,SI,MAGDALENA,47720,SANTA BÁRBARA DE PINTO,1,6,1969686835,2775,494513235,1475173600,3362427673,2371,1488156820,1652168901,222101952,2023,"6,61"
900192678,E.S.E. CENTRO DE SALUD NUESTRA SEÑORA DEL PILAR,Pública,SI,NARIÑO,52022,ALDANA,1,1,2831524680,2383,69091989,2762432691,3358736358,2372,1393226630,1503059281,462450447,2023,"13,77"
830001766,IMAGEN ORAL S.A.S,Privada,NO,CUNDINAMARCA,25175,CHÍA,4,6,2720034090,2427,2286002118,434031972,3356670948,2373,2133227981,1713453034,-490010067,2023,"-14,6"
900041610,TRANSPORTE SALUD IMÁGENES TRANSALIM LTDA,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,5085817953,1778,2067266180,3018551773,3354604466,2374,1714765826,1611328028,28510612,2023,"0,85"
901537052,CLINICA DE ATENCION INTEGRAL DEL DOLOR SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,1352157986,3165,650423346,701734640,3351270220,2375,2885754386,54394757,411121077,2023,"12,27"
900361147,CLINICA DE ENFERMEDADES DIGESTIVAS SAS,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,2880242449,2367,484841460,2395400989,3346045200,2376,1306152656,1959698595,80193949,2023,"2,4"
890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,Pública,SI,TOLIMA,73148,CARMEN DE APICALÁ,1,1,3092793962,2284,1719808296,1372985666,3342459201,2377,1752965604,1459294333,130199264,2023,"3,9"
900412444,HOSPITAL ORTOPÉDICO S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,3,22000884226,715,5944689637,16056194589,3339180000,2378,870378540,1848405000,620396460,2023,"18,58"
901137097,ENDOGASTRO DEL CESAR S.A.S.,Privada,NO,CESAR,20001,VALLEDUPAR,1,1,1795883945,2866,150651671,1645232274,3336898129,2379,491975833,1818058410,1026863886,2023,"30,77"
900222743,UNIDAD MEDICA DEL SUR DE CASANARE SURMEDICA I.P.S,Privada,NO,CASANARE,85440,VILLANUEVA,1,1,3134554547,2271,1410983464,1723571083,3336447905,2380,1533433581,1183304071,619710253,2023,"18,57"
800207897,UNIDAD DERMATOLOGICA DE FOTOTERAPIA SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,2,3057271651,2300,747958585,2309313066,3334150616,2381,1791130320,1007053074,535967222,2023,"16,08"
900734849,CENTRO DE NEURODESARROLLO LA ESPERANZA ASTRID MAURY S.A.S.,Privada,NO,CESAR,20001,VALLEDUPAR,2,2,2052281439,2728,717283088,1334998351,3328149758,2382,1573370800,1264766653,490012305,2023,"14,72"
900355304,HOME HEALTH SALUD EN CASA SAS IPS,Privada,NO,CAUCA,19001,POPAYÁN,2,2,6286870277,1586,2148556792,4138313485,3326794560,2383,849137651,1879012433,598644476,2023,"17,99"
819000134,CENTRO CARDIOVASCULAR DEL MAGDALENA S.A.,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,7231228164,1439,3379313853,3851914311,3324471926,2384,995734896,2348515123,-19778093,2023,"-0,59"
900731893,JAVIER MARQUEZ FABRICA DE SONRISAS S.A.S.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,2,2225057008,2640,1162403037,1062653971,3321120311,2385,1848974651,1204131957,268013703,2023,"8,07"
820003524,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD TOCA,Pública,SI,BOYACÁ,15814,TOCA,1,1,6258302655,1590,36500660,6221801995,3317473935,2386,827321044,2236123989,254028902,2023,"7,66"
806013609,ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA,Pública,SI,BOLÍVAR,13673,SANTA CATALINA,1,3,2640043608,2457,880568898,1759474710,3316527156,2387,1437281015,1852933134,26313007,2023,"0,79"
900406995,CURAHELP SAS,Privada,NO,HUILA,41001,NEIVA,2,2,2854858095,2379,1324484351,1530373744,3314875527,2388,1544564769,1042618886,727691872,2023,"21,95"
892300226,INSTITUTO DEPARTAMENTAL DE REHABILITACION Y EDUCACION ESPECIAL DEL CESAR,Pública,SI,CESAR,20001,VALLEDUPAR,1,1,5208392083,1754,7079520379,-1871128296,3314246746,2389,1758266124,1607561729,-51581107,2023,"-1,56"
808000024,FUNDACION CENTRO DE REABILITACION DEL NIÑO ESPECIAL CERES,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,2,1064270303,3395,94602442,969667861,3311519554,2390,3294391820,0,17127734,2023,"0,52"
860060016,ESE HOSPITAL SAN FRANCISCO,Pública,SI,BOYACÁ,15667,SAN LUIS DE GACENO,2,2,2887707100,2363,689163139,2198543960,3310172343,2391,683449942,2121308898,505413502,2023,"15,27"
901659987,INSTITUTO DE REHABILITACION DEL CARIBE IPS SAS,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,1783761318,2874,1580750600,203010718,3307704100,2392,1546997100,1577696282,183010718,2023,"5,53"
890981163,ESE HOSPITAL SAN ANTONIO,Pública,SI,ANTIOQUIA,05145,CARAMANTA,1,1,4787035535,1851,2602879410,2184156124,3300803394,2393,1275825043,1981565221,43413129,2023,"1,32"
900733517,RETINHER S.A.S,Privada,NO,ANTIOQUIA,05051,ARBOLETES,3,4,1860669975,2835,797447482,1063222493,3299719084,2394,1043046953,2116127441,140544690,2023,"4,26"
901319922,FUN BIENESTAR INTEGRAL,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,806055634,3655,500114044,305941590,3298903730,2395,792973197,2210002370,295928163,2023,"8,97"
900264327,CLINICA SAN JOSE DE LURUACO IPS SAS,Privada,NO,ATLÁNTICO,08421,LURUACO,1,1,8154452048,1335,3010211908,5144240140,3298440212,2396,16696693022,0,-13398252810,2023,"-406,2"
900045710,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,Pública,SI,NORTE DE SANTANDER,54398,LA PLAYA,1,3,2775747173,2407,53527249,2722219924,3293741473,2397,1168264354,1613269708,512207411,2023,"15,55"
809004280,HOSPITAL RICARDO ACOSTA NIVEL I ESE,Pública,SI,TOLIMA,73520,PALOCABILDO,1,1,2070018737,2713,321983124,1748035613,3292857048,2398,1566023799,1708876541,17956707,2023,"0,55"
815000051,ELMER ARBOLEDA & CIA. S. EN C.S.,Privada,NO,VALLE DEL CAUCA,76520,PALMIRA,1,2,6465859335,1553,378992238,6086867097,3290764836,2399,2643866050,473121868,173776918,2023,"5,28"
